time,strategy,symbol,side,timeframe,setup_type,entry,stop,tp1,tp2,tp3,planned_rr,trigger,status,last_checked
2026-09-20T01:00:21.891582+00:00,CURRENT,MOVE-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.009338,0.00899943571429,0.00976120535714,0.0100151285714,0.0103536928571,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:56:13.672087+00:00
2026-09-20T01:16:39.262243+00:00,CREAMER_CRYPTO,RVN-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.002314,0.00235581428571,0.00226173214286,0.00223037142857,0.00218855714286,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP1,2026-09-20T08:55:41.441630+00:00
2026-09-20T01:16:42.716809+00:00,CREAMER_CRYPTO,ATH-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=LONG L5/S0 | location score 4,0.005352,0.00549924285714,0.00516794642857,0.00505751428571,0.00491027142857,2,"absorption proxy, failed auction/reclaim, reaction candle, displacement | score 7",TP1,2026-09-20T08:55:41.664419+00:00
2026-09-20T01:17:04.944078+00:00,CREAMER_CRYPTO,BABY-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.011834,0.0119401357143,0.0117013303571,0.0116217285714,0.0115155928571,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP3,2026-09-20T03:15:26.816878+00:00
2026-09-20T01:17:06.563169+00:00,CREAMER_CRYPTO,S-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=NEUTRAL L3/S2 | location score 3,0.03285,0.0338634285714,0.0315832142857,0.0308231428571,0.0298097142857,2,"displacement, 15m structure break, volume confirmation | score 4",STOP,2026-09-20T05:28:35.962736+00:00
2026-09-20T01:31:03.674651+00:00,CREAMER_CRYPTO,ZIL-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,0.00369,0.00378813571429,0.00356733035714,0.00349372857143,0.00339559285714,2,"failed auction/reclaim, reaction candle, volume confirmation | score 4",TP1_THEN_STOP,2026-09-20T02:30:53.678176+00:00
2026-09-20T01:31:10.165088+00:00,CREAMER_CRYPTO,ENA-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,0.20976,0.213079857143,0.205610178571,0.203120285714,0.199800428571,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-20T02:15:16.079395+00:00
2026-09-20T01:31:22.246410+00:00,CREAMER_CRYPTO,TRIA-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,0.004098,0.00415191428571,0.00403060714286,0.00399017142857,0.00393625714286,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-20T02:15:16.659840+00:00
2026-09-20T01:31:41.322137+00:00,CREAMER_CRYPTO,BILL-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,0.01417,0.0144621428571,0.0138048214286,0.0135857142857,0.0132935714286,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP2,2026-09-20T08:55:41.860584+00:00
2026-09-20T01:56:10.784287+00:00,CURRENT,ALGO-USDT-SWAP,LONG,1h/30m/15m,Breakout,0.1088,0.103977071429,0.114828660714,0.118445857143,0.123268785714,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:56:15.410935+00:00
2026-09-20T01:56:13.961894+00:00,CREAMER_CRYPTO,BLUR-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.01901,0.0192824285714,0.0186694642857,0.0184651428571,0.0181927142857,2,"displacement, 15m structure break, volume confirmation | score 4",TP2,2026-09-20T08:55:42.047781+00:00
2026-09-20T02:15:43.933371+00:00,CURRENT,XRP-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,1.406,1.39527,1.4194125,1.42746,1.43819,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:56:16.166953+00:00
2026-09-20T02:15:50.375798+00:00,CURRENT,MON-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.02464,0.0243645,0.024984375,0.025191,0.0254665,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T02:56:16.702818+00:00
2026-09-20T02:31:15.158555+00:00,CREAMER_CRYPTO,ENA-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.21277,0.222334285714,0.200814642857,0.193641428571,0.184077142857,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP2,2026-09-20T08:55:42.247105+00:00
2026-09-20T02:31:30.104497+00:00,CREAMER_CRYPTO,OL-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=NEUTRAL L2/S1 | location score 3,0.006732,0.00682267142857,0.00661866071429,0.00655065714286,0.00645998571429,2,"failed auction/reclaim, reaction candle, displacement | score 4",TP2,2026-09-20T08:55:42.438885+00:00
2026-09-20T02:31:31.902280+00:00,CREAMER_CRYPTO,WLD-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.4322,0.439267857143,0.423365178571,0.418064285714,0.410996428571,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",TP2,2026-09-20T08:55:42.632758+00:00
2026-09-20T02:31:38.799255+00:00,CREAMER_CRYPTO,BICO-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.02122,0.0214132142857,0.0209784821429,0.0208335714286,0.0206403571429,2,"failed auction/reclaim, displacement, volume confirmation | score 4",TP3,2026-09-20T03:15:30.864238+00:00
2026-09-20T02:31:40.599253+00:00,CREAMER_CRYPTO,W-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,0.011188,0.0113889285714,0.0109368392857,0.0107861428571,0.0105852142857,2,"absorption proxy, failed auction/reclaim, displacement, volume confirmation | score 6",TP1,2026-09-20T08:55:42.841299+00:00
2026-09-20T02:31:51.837160+00:00,CURRENT,MERL-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.02467,0.0251649285714,0.0240513392857,0.0236801428571,0.0231852142857,2,Bearish candle + 15m structure/momentum,TP1_THEN_STOP,2026-09-20T08:15:25.941416+00:00
2026-09-20T02:31:58.191726+00:00,CURRENT,SPK-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.02074,0.0211739285714,0.0201975892857,0.0198721428571,0.0194382142857,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:43.046184+00:00
2026-09-20T02:32:01.683088+00:00,CURRENT,SAHARA-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.008922,0.00907325714286,0.00873292857143,0.00861948571429,0.00846822857143,2,Bearish candle + 15m structure/momentum,TP1,2026-09-20T08:55:43.238590+00:00
2026-09-20T02:32:04.276057+00:00,CREAMER_CRYPTO,BIGTIME-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.008195,0.00830257142857,0.00806053571429,0.00797985714286,0.00787228571429,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP2,2026-09-20T08:55:43.446793+00:00
2026-09-20T02:45:13.041850+00:00,CURRENT,ARB-USDT-SWAP,SHORT,1h/30m/15m,Resistance Rejection,0.20244,0.211769928571,0.190777589286,0.183780142857,0.174450214286,2,Bearish candle + 15m structure/momentum,STOP,2026-09-20T03:32:28.257030+00:00
2026-09-20T02:45:32.374604+00:00,CURRENT,XLM-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.1914,0.196379785714,0.185175267857,0.181440428571,0.176460642857,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:43.633483+00:00
2026-09-20T02:45:54.161268+00:00,CREAMER_CRYPTO,POL-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L3/S0 | location score 3,0.10387,0.106345928571,0.100775089286,0.0989181428571,0.0964422142857,2,"failed auction/reclaim, reaction candle, displacement, 15m structure break | score 7",OPEN,2026-09-20T08:55:43.828756+00:00
2026-09-20T02:57:01.784088+00:00,CREAMER_CRYPTO,SUI-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.833,0.871782857143,0.784521428571,0.755434285714,0.716651428571,2,"displacement, 15m structure break, volume confirmation | score 4",OPEN,2026-09-20T08:55:44.021402+00:00
2026-09-20T03:15:37.809814+00:00,CURRENT,SHIB-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,5.347e-06,5.51612142857e-06,5.13559821429e-06,5.00875714286e-06,4.83963571429e-06,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:44.207435+00:00
2026-09-20T03:15:39.659567+00:00,CURRENT,FLOKI-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,2.52e-05,2.6304e-05,2.382e-05,2.2992e-05,2.1888e-05,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:44.404084+00:00
2026-09-20T03:15:40.748260+00:00,CURRENT,NEIRO-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,8.92e-05,9.37610714286e-05,8.34986607143e-05,8.00778571429e-05,7.55167857143e-05,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:44.594212+00:00
2026-09-20T03:15:41.839054+00:00,CURRENT,PUMP-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.003942,0.00419654285714,0.00362382142857,0.00343291428571,0.00317837142857,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:44.784080+00:00
2026-09-20T03:15:43.790916+00:00,CURRENT,BOME-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.0009056,0.000942074285714,0.000860007142857,0.000832651428571,0.000796177142857,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:44.972362+00:00
2026-09-20T03:15:47.840795+00:00,CURRENT,PENGU-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.007612,0.00805079285714,0.00706350892857,0.00673441428571,0.00629562142857,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:45.168191+00:00
2026-09-20T03:15:49.708747+00:00,CURRENT,NOT-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.0004638,0.000482122857143,0.000440896428571,0.000427154285714,0.000408831428571,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:45.357946+00:00
2026-09-20T03:15:51.540469+00:00,CURRENT,TURBO-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.0009468,0.000987548571429,0.000895864285714,0.000865302857143,0.000824554285714,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:45.548821+00:00
2026-09-20T03:15:54.882428+00:00,CURRENT,CAP-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.04571,0.0475714285714,0.0433832142857,0.0419871428571,0.0401257142857,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:45.734196+00:00
2026-09-20T03:15:56.737164+00:00,CURRENT,ENA-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.19179,0.222464428571,0.153446964286,0.130441142857,0.0997667142857,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:45.924940+00:00
2026-09-20T03:15:58.469707+00:00,CURRENT,MEW-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.0004138,0.000426305714286,0.000398167857143,0.000388788571429,0.000376282857143,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:46.111446+00:00
2026-09-20T03:15:59.581980+00:00,CURRENT,PEOPLE-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.008621,0.00901481428571,0.00812873214286,0.00783337142857,0.00743955714286,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:46.304395+00:00
2026-09-20T03:16:00.734309+00:00,CURRENT,RSR-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.001559,0.00161795,0.0014853125,0.0014411,0.00138215,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:46.503880+00:00
2026-09-20T03:16:03.333357+00:00,CURRENT,LINEA-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.002727,0.00281255714286,0.00262005357143,0.00255588571429,0.00247032857143,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:46.696102+00:00
2026-09-20T03:16:08.286080+00:00,CURRENT,XPL-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.08992,0.0935335714286,0.0854030357143,0.0826928571429,0.0790792857143,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:46.887944+00:00
2026-09-20T03:16:10.021881+00:00,CURRENT,MON-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.02377,0.0247010714286,0.0226061607143,0.0219078571429,0.0209767857143,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:47.073914+00:00
2026-09-20T03:16:11.095123+00:00,CURRENT,ADA-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.2201,0.22941,0.2084625,0.20148,0.19217,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:47.280574+00:00
2026-09-20T03:16:12.312418+00:00,CURRENT,CHZ-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.01495,0.0153833571429,0.0144083035714,0.0140832857143,0.0136499285714,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:47.468341+00:00
2026-09-20T03:16:19.940358+00:00,CURRENT,HBAR-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.0797,0.0839292142857,0.0744134821429,0.0712415714286,0.0670123571429,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:47.660507+00:00
2026-09-20T03:16:20.994219+00:00,CURRENT,SUI-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.8189,0.869806428571,0.755266964286,0.717087142857,0.666180714286,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:47.855765+00:00
2026-09-20T03:16:22.731386+00:00,CURRENT,BICO-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.02076,0.0214196428571,0.0199354464286,0.0194407142857,0.0187810714286,2,Bearish candle + 15m structure/momentum,STOP,2026-09-20T04:15:27.610321+00:00
2026-09-20T03:16:23.856413+00:00,CURRENT,ONDO-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.4028,0.417077142857,0.384953571429,0.374245714286,0.359968571429,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:48.045981+00:00
2026-09-20T03:16:25.716383+00:00,CURRENT,W-USDT-SWAP,SHORT,1h/30m/15m,Liquidity Sweep/Reclaim,0.010948,0.0113920071429,0.0103929910714,0.0100599857143,0.00961597857143,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:48.241254+00:00
2026-09-20T03:16:26.881458+00:00,CURRENT,CORE-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.02045,0.0210406428571,0.0197116964286,0.0192687142857,0.0186780714286,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:48.434436+00:00
2026-09-20T03:16:29.491774+00:00,CURRENT,SPACE-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.004619,0.00473785714286,0.00447042857143,0.00438128571429,0.00426242857143,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:48.625493+00:00
2026-09-20T03:16:30.557637+00:00,CURRENT,PIPPIN-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.01751,0.0182232142857,0.0166184821429,0.0160835714286,0.0153703571429,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:48.817507+00:00
2026-09-20T03:16:32.373400+00:00,CURRENT,FLOCK-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.07262,0.0744215714286,0.0703680357143,0.0690168571429,0.0672152857143,2,Bearish candle + 15m structure/momentum,TP1,2026-09-20T08:55:49.005538+00:00
2026-09-20T03:16:34.210360+00:00,CURRENT,ACT-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.010318,0.0106839642857,0.00986054464286,0.00958607142857,0.00922010714286,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:49.211928+00:00
2026-09-20T03:16:42.219923+00:00,CURRENT,BIO-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.02699,0.0280556428571,0.0256579464286,0.0248587142857,0.0237930714286,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:49.407383+00:00
2026-09-20T03:16:44.063963+00:00,CURRENT,SEI-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.04777,0.0495953571429,0.0454883035714,0.0441192857143,0.0422939285714,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:49.611275+00:00
2026-09-20T03:16:47.513617+00:00,CURRENT,SENT-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.01762,0.0181962142857,0.0168997321429,0.0164675714286,0.0158913571429,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:49.810861+00:00
2026-09-20T03:16:49.362109+00:00,CURRENT,TRUMP-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,2.005,2.12193571429,1.85883035714,1.77112857143,1.65419285714,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:49.998538+00:00
2026-09-20T03:16:51.203453+00:00,CURRENT,S-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.03215,0.0333688571429,0.0306264285714,0.0297122857143,0.0284934285714,2,Bearish candle + 15m structure/momentum,STOP,2026-09-20T05:28:46.803965+00:00
2026-09-20T03:16:52.289530+00:00,CURRENT,BIGTIME-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.008069,0.00829962142857,0.00778072321429,0.00760775714286,0.00737713571429,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:50.186606+00:00
2026-09-20T03:16:53.507339+00:00,CURRENT,BLUR-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.01858,0.0192584285714,0.0177319642857,0.0172231428571,0.0165447142857,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:50.380041+00:00
2026-09-20T03:16:54.564444+00:00,CURRENT,POL-USDT-SWAP,SHORT,1h/30m/15m,Liquidity Sweep/Reclaim,0.10295,0.1063635,0.098683125,0.096123,0.0927095,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:50.569460+00:00
2026-09-20T03:16:55.657526+00:00,CURRENT,PNUT-USDT-SWAP,SHORT,1h/30m/15m,Breakdown,0.05154,0.0534955714286,0.0490955357143,0.0476288571429,0.0456732857143,2,Bearish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:50.768369+00:00
2026-09-20T03:32:46.658316+00:00,CREAMER_CRYPTO,BOME-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=SHORT L0/S3 | location score 3,0.0009132,0.000894885714286,0.000936092857143,0.000949828571429,0.000968142857143,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",OPEN,2026-09-20T08:55:50.955634+00:00
2026-09-20T03:32:49.239926+00:00,CREAMER_CRYPTO,DOGE-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=NEUTRAL L1/S2 | location score 4,0.08561,0.0848907142857,0.0865091071429,0.0870485714286,0.0877678571429,2,"failed auction/reclaim, reaction candle, volume confirmation | score 4",STOP,2026-09-20T06:45:57.189477+00:00
2026-09-20T03:32:55.638151+00:00,CREAMER_CRYPTO,MEME-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim + failed breakdown | 1H env=LONG L4/S1 | location score 5,0.0005664,0.000557322142857,0.000577747321429,0.000584555714286,0.000593633571429,2,"failed auction/reclaim, reaction candle, displacement | score 4",STOP,2026-09-20T07:53:11.855144+00:00
2026-09-20T03:33:01.749603+00:00,CREAMER_CRYPTO,PEOPLE-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=NEUTRAL L1/S2 | location score 4,0.008701,0.00854105,0.0089009375,0.0090209,0.00918085,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",STOP,2026-09-20T08:45:18.338132+00:00
2026-09-20T03:33:08.965158+00:00,CREAMER_CRYPTO,ROBO-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim | 1H env=NEUTRAL L2/S1 | location score 4,0.00917,0.00902339285714,0.00935325892857,0.00946321428571,0.00960982142857,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",TP2_THEN_STOP,2026-09-20T08:45:18.984563+00:00
2026-09-20T03:33:10.863066+00:00,CREAMER_CRYPTO,TRIA-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,0.004143,0.00421617857143,0.00405152678571,0.00399664285714,0.00392346428571,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-20T04:15:33.158451+00:00
2026-09-20T03:33:16.424410+00:00,CREAMER_CRYPTO,WLD-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim + VAL/discount rejection | 1H env=LONG L4/S1 | location score 6,0.4257,0.414455,0.43975625,0.44819,0.459435,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",OPEN,2026-09-20T08:55:51.142513+00:00
2026-09-20T03:33:19.739126+00:00,CURRENT,OL-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.006573,0.00645886428571,0.00671566964286,0.00680127142857,0.00691540714286,2,Bullish candle + 15m structure/momentum,TP1,2026-09-20T08:55:51.339124+00:00
2026-09-20T03:33:27.556441+00:00,CREAMER_CRYPTO,BILL-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim + VAL/discount rejection | 1H env=LONG L4/S1 | location score 6,0.01366,0.0133917142857,0.0139953571429,0.0141965714286,0.0144648571429,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP1,2026-09-20T08:55:51.528885+00:00
2026-09-20T03:33:30.328394+00:00,CREAMER_CRYPTO,PIPPIN-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=NEUTRAL L1/S2 | location score 4,0.01767,0.0174552857143,0.0179383928571,0.0180994285714,0.0183141428571,2,"failed auction/reclaim, reaction candle, displacement, volume confirmation | score 5",OPEN,2026-09-20T08:55:51.718654+00:00
2026-09-20T03:33:35.931978+00:00,CURRENT,MOVE-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.008941,0.00880958571429,0.00910526785714,0.00920382857143,0.00933524285714,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T06:45:59.465551+00:00
2026-09-20T03:33:35.932283+00:00,CREAMER_CRYPTO,MOVE-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim + failed breakdown | 1H env=LONG L4/S1 | location score 6,0.008941,0.00880958571429,0.00910526785714,0.00920382857143,0.00933524285714,2,"failed auction/reclaim, reaction candle, volume confirmation | score 4",STOP,2026-09-20T06:46:00.042324+00:00
2026-09-20T03:33:39.499673+00:00,CURRENT,BEAT-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.08621,0.0838905,0.089109375,0.090849,0.0931685,2,Bullish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:51.908318+00:00
2026-09-20T03:33:44.335753+00:00,CREAMER_CRYPTO,MOODENG-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=NEUTRAL L1/S2 | location score 4,0.04333,0.0424270714286,0.0444586607143,0.0451358571429,0.0460387857143,2,"failed auction/reclaim, reaction candle, volume confirmation | score 4",OPEN,2026-09-20T08:55:52.108038+00:00
2026-09-20T03:33:46.819139+00:00,CREAMER_CRYPTO,SPK-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=SHORT L1/S4 | location score 3,0.02055,0.0203296428571,0.0208254464286,0.0209907142857,0.0212110714286,2,"failed auction/reclaim, reaction candle, displacement | score 4",STOP,2026-09-20T06:46:01.090587+00:00
2026-09-20T03:33:50.147748+00:00,CURRENT,SAND-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.04044,0.0389338571429,0.0423226785714,0.0434522857143,0.0449584285714,2,Bullish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:52.303780+00:00
2026-09-20T03:33:52.741267+00:00,CURRENT,S-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.0326,0.0316680714286,0.0337649107143,0.0344638571429,0.0353957857143,2,Bullish candle + 15m structure/momentum,TP3,2026-09-20T06:19:06.949836+00:00
2026-09-20T03:33:55.317824+00:00,CREAMER_CRYPTO,POL-USDT-SWAP,LONG,1h/30m/15m,downside sweep/reclaim + VAL/discount rejection | 1H env=NEUTRAL L2/S1 | location score 5,0.10373,0.102165214286,0.105685982143,0.106859571429,0.108424357143,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",TP1,2026-09-20T08:55:52.495364+00:00
2026-09-20T03:34:00.124931+00:00,CURRENT,PLUME-USDT-SWAP,LONG,1h/30m/15m,Liquidity Sweep/Reclaim,0.013922,0.0136265,0.014291375,0.014513,0.0148085,2,Bullish candle + 15m structure/momentum,STOP,2026-09-20T08:45:21.675114+00:00
2026-09-20T04:31:36.859614+00:00,CURRENT,PUMP-USDT-SWAP,LONG,1h/30m/15m,Support Rejection,0.003963,0.00390454285714,0.00403607142857,0.00407991428571,0.00413837142857,2,Bullish candle + 15m structure/momentum,OPEN,2026-09-20T08:55:52.685915+00:00
2026-09-20T04:31:58.803351+00:00,CREAMER_CRYPTO,MON-USDT-SWAP,LONG,1h/30m/15m,VAL/discount rejection | 1H env=NEUTRAL L3/S2 | location score 3,0.02403,0.0236762857143,0.0244721428571,0.0247374285714,0.0250911428571,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",STOP,2026-09-20T06:46:02.584384+00:00
2026-09-20T05:43:02.524269+00:00,CREAMER_CRYPTO,DOOD-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L5/S0 | location score 3,0.001862,0.00191338571429,0.00179776785714,0.00175922857143,0.00170784285714,2,"absorption proxy, reaction candle, volume confirmation | score 4",STOP,2026-09-20T06:19:08.580667+00:00
2026-09-20T05:43:20.311272+00:00,CREAMER_CRYPTO,BICO-USDT-SWAP,SHORT,1h/30m/15m,VAH/premium rejection | 1H env=LONG L3/S0 | location score 3,0.02127,0.0215275,0.020948125,0.020755,0.0204975,2,"absorption proxy, reaction candle, volume confirmation | score 4",TP2,2026-09-20T08:55:52.884897+00:00
2026-09-20T05:43:47.238826+00:00,CREAMER_CRYPTO,MAGIC-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim | 1H env=LONG L5/S0 | location score 3,0.04785,0.0514412142857,0.0433609821429,0.0406675714286,0.0370763571429,2,"displacement, 15m structure break, volume confirmation | score 4",OPEN,2026-09-20T08:55:53.073980+00:00
2026-09-20T05:43:51.336015+00:00,CREAMER_CRYPTO,MUBARAK-USDT-SWAP,SHORT,1h/30m/15m,upside sweep/reclaim + VAH/premium rejection | 1H env=NEUTRAL L3/S2 | location score 5,0.032444,0.0329245571429,0.0318433035714,0.0314828857143,0.0310023285714,2,"absorption proxy, failed auction/reclaim, reaction candle, volume confirmation | score 6",OPEN,2026-09-20T08:55:53.280335+00:00
